               Stress_Period  Alfalfa_Irrigated             Grain_Irrigated               Pasture_Irrigated             Native_Vegetation             Urban_Barren                  Water                         
  41                0.00                0.00                0.00          2051007.20                0.00                0.00
  42          3711307.67                0.00          3564775.58          4902552.06                0.00                0.00
  43          4429901.92                0.00          3613233.29          2858965.05                0.00                0.00
  44          6210299.73                0.00          4984848.84          3972734.20                0.00                0.00
  45          7280101.56                0.00          5368009.81                0.00                0.00                0.00
  46          9328236.66                0.00          5435801.86                0.00                0.00                0.00
  47          7521803.59                0.00          3105147.26                0.00                0.00                0.00
  48          5424544.84                0.00          2510909.57           515415.75                0.00                0.00
  49          2074457.30                0.00          1689757.15            74850.56                0.00                0.00
  50           609481.50                0.00           588509.12          1864713.73                0.00                0.00
  51                0.00                0.00                0.00          1407961.64                0.00                0.00
  52                0.00                0.00                0.00           979895.40                0.00                0.00
  53                0.00                0.00                0.00          3270777.22                0.00                0.00
  54          2699132.37                0.00          2606098.92          3812437.44                0.00                0.00
  55          4244603.96                0.00          4098189.37          5923585.23                0.00                0.00
  56          6410440.04                0.00          5802987.61          8718925.94                0.00                0.00
  57          7463526.00                0.00          5823792.58          7054819.09                0.00                0.00
  58          8006725.08                0.00          6124094.44          4960820.40                0.00                0.00
  59          7614070.12                0.00          5546318.98                0.00                0.00                0.00
  60          5249190.18                0.00          3881712.44           162634.04                0.00                0.00
  61          3250617.93                0.00          2435957.07            59880.45                0.00                0.00
  62           796777.26                0.00           549990.07          1278181.77                0.00                0.00
  63                0.00                0.00                0.00          1442340.85                0.00                0.00
  64                0.00                0.00                0.00          1453427.53                0.00                0.00
  65                0.00                0.00                0.00          2560136.76                0.00                0.00
  66          3036524.58                0.00          2931666.74          4198040.30                0.00                0.00
  67          4571111.27                0.00          4312978.21          6286522.40                0.00                0.00
  68          6403551.66                0.00          5508116.03          7565275.05                0.00                0.00
  69          8157883.63                0.00          5691968.37          2833250.23                0.00                0.00
  70          9179931.31                0.00          6712924.94           430431.90                0.00                0.00
  71          8134691.03                0.00          5601623.30           218455.78                0.00                0.00
  72          4976412.28                0.00          3194246.54          1070777.76                0.00                0.00
  73          3101363.86                0.00          2671615.36          2167008.96                0.00                0.00
  74           691585.90                0.00           577637.27          2274954.74                0.00                0.00
  75                0.00                0.00                0.00          1464411.48                0.00                0.00
  76                0.00                0.00                0.00          1885610.07                0.00                0.00
  77                0.00                0.00                0.00          2049365.36                0.00                0.00
  78          3373915.46                0.00          3256653.35          4593490.37                0.00                0.00
  79          4571111.27                0.00          4013079.84          5366335.00                0.00                0.00
  80          7654526.95                0.00          5620307.13          3342479.27                0.00                0.00
  81          7324725.81                0.00          5444549.20          1939875.37                0.00                0.00
  82          5268417.11                0.00          4061448.88          2096123.17                0.00                0.00
  83           652385.89                0.00           587783.21           916381.90                0.00                0.00
  84           653015.90                0.00           630549.74           891721.24                0.00                0.00
  85           337392.21                0.00           325778.29           465151.80                0.00                0.00
  86           152370.68                0.00           147128.56           466179.35                0.00                0.00
  87                0.00                0.00                0.00          1414927.60                0.00                0.00
  88                0.00                0.00                0.00          1488819.64                0.00                0.00
  89                0.00                0.00                0.00          2051790.37                0.00                0.00
  90          3036524.58                0.00          2931771.69          4233650.33                0.00                0.00
  91          4571111.27                0.00          4275776.70          6183485.50                0.00                0.00
  92          5060873.86                0.00          4688153.28          6967298.57                0.00                0.00
  93          7809171.36                0.00          6468327.89          9360193.16                0.00                0.00
  94          9366680.80                0.00          6818160.54          3245762.40                0.00                0.00
  95          8132011.54                0.00          6011578.27           160487.27                0.00                0.00
  96          5623871.28                0.00          4338622.74          1862909.83                0.00                0.00
  97          3170616.17                0.00          2700261.48          2732531.63                0.00                0.00
  98           609481.50                0.00           588500.37          1881660.95                0.00                0.00
  99                0.00                0.00                0.00          1414824.88                0.00                0.00
 100                0.00                0.00                0.00          1895250.25                0.00                0.00
 101                0.00                0.00                0.00          3315093.76                0.00                0.00
 102          2699132.37                0.00          2605731.87          3682834.46                0.00                0.00
 103          4571111.27                0.00          4020765.53          4664461.96                0.00                0.00
 104          6677797.81                0.00          4864283.73          2215453.17                0.00                0.00
 105          7455060.74                0.00          5368327.55                0.00                0.00                0.00
 106          8726414.98                0.00          6434835.21                0.00                0.00                0.00
 107          7249019.62                0.00          5401309.69           587571.42                0.00                0.00
 108          5727031.46                0.00          4288578.21                0.00                0.00                0.00
 109          2943486.58                0.00          2853938.67           913601.96                0.00                0.00
 110           761852.18                0.00           735570.27          2296871.08                0.00                0.00
 111                0.00                0.00                0.00          1407565.77                0.00                0.00
 112                0.00                0.00                0.00          1455136.74                0.00                0.00
 113                0.00                0.00                0.00          2606968.57                0.00                0.00
 114          2024349.28                0.00          1954471.71          2808404.34                0.00                0.00
 115          4897619.86                0.00          4714193.55          6772739.90                0.00                0.00
 116          6402589.33                0.00          5396274.17          6734222.64                0.00                0.00
 117          3557864.75                0.00          2523315.46          2369644.11                0.00                0.00
 118          7499114.84                0.00          5600060.46          2326759.96                0.00                0.00
 119          7531235.11                0.00          5462587.92           183100.48                0.00                0.00
 120          5245500.50                0.00          3151113.86           462297.96                0.00                0.00
 121          3134654.42                0.00          2752578.93          3251941.55                0.00                0.00
 122           609481.50                0.00           588416.23          1810827.99                0.00                0.00
 123                0.00                0.00                0.00          1401851.51                0.00                0.00
 124                0.00                0.00                0.00          1879830.17                0.00                0.00
 125                0.00                0.00                0.00          2163870.92                0.00                0.00
 126          3373915.46                0.00          3256831.83          4630292.00                0.00                0.00
 127          4244603.96                0.00          3802688.19          5563295.56                0.00                0.00
 128          7352538.42                0.00          5599019.25          2509429.06                0.00                0.00
 129          7583232.94                0.00          5612767.38           258050.11                0.00                0.00
 130          8784647.24                0.00          5005515.36          1202262.22                0.00                0.00
 131          8117130.77                0.00          3283510.39                0.00                0.00                0.00
 132          5160720.69                0.00          2717731.21          1265112.42                0.00                0.00
 133          2240711.20                0.00          1813858.84           579763.88                0.00                0.00
 134           454184.40                0.00           375472.35          1670325.27                0.00                0.00
 135                0.00                0.00                0.00          1462896.40                0.00                0.00
 136                0.00                0.00                0.00          1911655.90                0.00                0.00
 137                0.00                0.00                0.00          2662972.75                0.00                0.00
 138          4048698.55                0.00          3846409.68          5480719.82                0.00                0.00
 139          4571086.84                0.00          3827877.22          4637289.10                0.00                0.00
 140          6031060.42                0.00          4678077.79          5177957.93                0.00                0.00
 141          7021387.70                0.00          4979203.67           577860.69                0.00                0.00
 142          8146397.13                0.00          6049181.67           471707.37                0.00                0.00
 143          7823681.86                0.00          4759523.06                0.00                0.00                0.00
 144          5756336.76                0.00          3109683.71           356231.77                0.00                0.00
 145          2787742.85                0.00          1768250.62                0.00                0.00                0.00
 146           605555.56                0.00           529483.53          1798651.64                0.00                0.00
 147                0.00                0.00                0.00          1454998.40                0.00                0.00
 148                0.00                0.00                0.00          1923021.41                0.00                0.00
 149                0.00                0.00                0.00          6249898.69                0.00                0.00
 150          4048698.55                0.00          3908987.42          5666099.43                0.00                0.00
 151          3591588.07                0.00          3467784.01          5018958.90                0.00                0.00
 152          6747830.92                0.00          6038063.75          7977881.34                0.00                0.00
 153          8878685.00                0.00          6322263.82          2397580.95                0.00                0.00
 154          9688731.57                0.00          7362211.19          3460675.62                0.00                0.00
 155          7577759.98                0.00          6334716.37          6899319.76                0.00                0.00
 156          5543015.32                0.00          4029924.30           219326.90                0.00                0.00
 157          3508298.26                0.00          2332526.32                0.00                0.00                0.00
 158           752465.33                0.00           712708.93          2237668.62                0.00                0.00
 159                0.00                0.00                0.00          1451415.50                0.00                0.00
 160                0.00                0.00                0.00          2410143.53                0.00                0.00
 161                0.00                0.00                0.00          3737647.86                0.00                0.00
 162          3036524.58                0.00          2931090.21          4146659.10                0.00                0.00
 163          5224127.17                0.00          4623066.96          6540671.54                0.00                0.00
 164          6375359.64                0.00          4957122.78          5265146.29                0.00                0.00
 165          7954840.45                0.00          5642700.81           909712.02                0.00                0.00
 166          9392213.82                0.00          6932818.67           415671.48                0.00                0.00
 167          7848993.51                0.00          5085167.65           547596.00                0.00                0.00
 168          5345399.04                0.00          2998435.20                0.00                0.00                0.00
 169          3036950.64                0.00          2752315.67          2520207.42                0.00                0.00
 170           761852.18                0.00           735576.83          2274159.70                0.00                0.00
 171                0.00                0.00                0.00          2344124.87                0.00                0.00
 172                0.00                0.00                0.00          1891763.24                0.00                0.00
 173                0.00                0.00                0.00          2710821.49                0.00                0.00
 174          3711307.67                0.00          3582237.91          5071369.12                0.00                0.00
 175          4244603.96                0.00          3779819.32          5577606.51                0.00                0.00
 176          5732246.47                0.00          5155679.82          7425992.55                0.00                0.00
 177          6388166.21                0.00          4519775.74          4438349.78                0.00                0.00
 178          8701132.42                0.00          6306782.92           608501.50                0.00                0.00
 179          8443602.02                0.00          5868642.34           432554.19                0.00                0.00
 180          4945620.83                0.00          2759785.44                0.00                0.00                0.00
 181          2823811.12                0.00          1905886.19           683672.08                0.00                0.00
 182           607088.91                0.00           581768.22          1839707.20                0.00                0.00
 183                0.00                0.00                0.00          1437652.13                0.00                0.00
 184                0.00                0.00                0.00          1479850.68                0.00                0.00
 185                0.00                0.00                0.00          2544071.05                0.00                0.00
 186          2024349.28                0.00          1954588.87          2856519.97                0.00                0.00
 187          3918095.37                0.00          3782934.28          5448236.74                0.00                0.00
 188          6407171.40                0.00          5501295.06          7103527.60                0.00                0.00
 189          7894944.01                0.00          5557254.81          2560928.11                0.00                0.00
 190          9215599.80                0.00          6650960.45                0.00                0.00                0.00
 191          7292550.77                0.00          5002045.96          1454325.51                0.00                0.00
 192          5076910.39                0.00          3189589.38                0.00                0.00                0.00
 193          2394000.93                0.00          1925458.50           246666.32                0.00                0.00
 194           590076.43                0.00           566714.91          1818810.86                0.00                0.00
 195                0.00                0.00                0.00          1421812.17                0.00                0.00
 196                0.00                0.00                0.00          1384557.33                0.00                0.00
 197                0.00                0.00                0.00          2172121.74                0.00                0.00
 198          3373915.46                0.00          3232153.38          4557574.80                0.00                0.00
 199          4571080.71                0.00          3801582.99          4357293.22                0.00                0.00
 200          6961816.02                0.00          5073081.22          3340618.54                0.00                0.00
 201          7090833.08                0.00          5172204.85           141377.84                0.00                0.00
 202          8158218.83                0.00          6007389.53           699321.64                0.00                0.00
 203          7228005.55                0.00          3849366.80           132949.85                0.00                0.00
 204          4516341.08                0.00          2476159.11           144956.49                0.00                0.00
 205          2630589.31                0.00          2498671.92          3629491.58                0.00                0.00
 206           761852.18                0.00           735549.79          2236723.16                0.00                0.00
 207                0.00                0.00                0.00          1423556.82                0.00                0.00
 208                0.00                0.00                0.00          1452649.22                0.00                0.00
 209                0.00                0.00                0.00          2748294.54                0.00                0.00
 210          2699132.37                0.00          2605552.17          3719590.01                0.00                0.00
 211          4244603.96                0.00          3738224.84          5114715.00                0.00                0.00
 212          6381960.26                0.00          5062149.78          4840485.88                0.00                0.00
 213          7379648.87                0.00          5206998.96          1472847.52                0.00                0.00
 214          8124593.30                0.00          5989655.79                0.00                0.00                0.00
 215          7221860.18                0.00          4753265.18                0.00                0.00                0.00
 216          5057419.62                0.00          2820839.15                0.00                0.00                0.00
 217          2545147.33                0.00          2059041.75           680148.88                0.00                0.00
 218           761852.18                0.00           735614.28          2278010.80                0.00                0.00
 219                0.00                0.00                0.00          1421996.56                0.00                0.00
 220                0.00                0.00                0.00          1865081.39                0.00                0.00
 221                0.00                0.00                0.00          2170234.43                0.00                0.00
 222          2699132.37                0.00          2605904.63          3719673.25                0.00                0.00
 223          4571111.27                0.00          4054309.65          5536361.32                0.00                0.00
 224          6733644.37                0.00          5832142.40          7898947.51                0.00                0.00
 225          7042334.93                0.00          5681602.67          6990662.57                0.00                0.00
 226          8425503.55                0.00          6206361.90           132477.62                0.00                0.00
 227          7246949.18                0.00          4210290.67           542507.92                0.00                0.00
 228          5523739.73                0.00          2840434.70           106065.70                0.00                0.00
 229          3098024.71                0.00          2803598.03          2815850.02                0.00                0.00
 230           723843.25                0.00           668076.29          2304992.73                0.00                0.00
 231                0.00                0.00                0.00          1425499.51                0.00                0.00
 232                0.00                0.00                0.00          1459564.68                0.00                0.00
 233                0.00                0.00                0.00          2598594.47                0.00                0.00
 234          3036524.58                0.00          2931698.37          4232629.10                0.00                0.00
 235          3918095.37                0.00          3781005.23          5456938.28                0.00                0.00
 236          5398264.74                0.00          4837073.35          7252344.22                0.00                0.00
 237          7118474.12                0.00          5308144.97          5171154.72                0.00                0.00
 238          8471099.00                0.00          6311151.00           992020.21                0.00                0.00
 239          7221860.18                0.00          5320806.45                0.00                0.00                0.00
 240          5328576.37                0.00          4109195.62          2141689.45                0.00                0.00
 241          2864504.67                0.00          2506096.30          1489322.84                0.00                0.00
 242           609481.50                0.00           588449.68          1825439.29                0.00                0.00
 243                0.00                0.00                0.00          1460041.13                0.00                0.00
 244                0.00                0.00                0.00          1855962.66                0.00                0.00
 245                0.00                0.00                0.00          2114250.57                0.00                0.00
 246          2361741.49                0.00          2280441.28          3391719.72                0.00                0.00
 247          3591588.07                0.00          3442546.51          4912823.11                0.00                0.00
 248          5060873.86                0.00          4444473.45          5933869.61                0.00                0.00
 249          6823783.07                0.00          5497201.52          6875291.95                0.00                0.00
 250          6711706.87                0.00          4870092.29          2761950.20                0.00                0.00
 251          6433934.66                0.00          4725342.66           483206.68                0.00                0.00
 252          6079437.02                0.00          4525960.39           143859.35                0.00                0.00
 253          2482685.88                0.00          2262061.59          3134803.14                0.00                0.00
 254           685699.48                0.00           610078.92          1347259.07                0.00                0.00
 255                0.00                0.00                0.00          1532093.98                0.00                0.00
 256                0.00                0.00                0.00          1736216.82                0.00                0.00
 257                0.00                0.00                0.00          2981955.51                0.00                0.00
 258          2539215.60                0.00          2451672.22          3597136.98                0.00                0.00
 259          4161039.95                0.00          4017488.68          5705990.63                0.00                0.00
 260          6517386.86                0.00          5532914.75          6126946.51                0.00                0.00
 261          6421645.35                0.00          4686734.36          2858025.76                0.00                0.00
 262          6935357.51                0.00          5137497.79           247515.68                0.00                0.00
 263          6586089.95                0.00          4537835.33                0.00                0.00                0.00
 264          4885408.38                0.00          2733829.70                0.00                0.00                0.00
 265          2461163.10                0.00          2154458.57           923982.23                0.00                0.00
 266           727042.73                0.00           678817.67          1804860.78                0.00                0.00
 267                0.00                0.00                0.00          2295202.25                0.00                0.00
 268                0.00                0.00                0.00          2046285.43                0.00                0.00
 269                0.00                0.00                0.00          2694419.56                0.00                0.00
 270          3307921.78                0.00          3193314.72          4528503.04                0.00                0.00
 271          4677795.60                0.00          4258288.60          5997468.75                0.00                0.00
 272          6323595.90                0.00          5447127.54          6851158.66                0.00                0.00
 273          7318557.21                0.00          5092762.65          2217007.59                0.00                0.00
 274          7796717.91                0.00          6112244.74          3006016.14                0.00                0.00
 275          6192144.96                0.00          3947846.11          2477436.68                0.00                0.00
 276          4392603.44                0.00          2923722.08          1631563.22                0.00                0.00
 277          3239691.64                0.00          2654760.12          3158630.41                0.00                0.00
 278           910730.10                0.00           498073.76          1146720.04                0.00                0.00
 279                0.00                0.00                0.00          1727636.48                0.00                0.00
 280                0.00                0.00                0.00          2164103.65                0.00                0.00
 281                0.00                0.00                0.00          2397428.50                0.00                0.00
 282          3248362.05                0.00          3135959.01          4487983.03                0.00                0.00
 283          4562532.53                0.00          4152699.05          6019595.85                0.00                0.00
 284          6353149.44                0.00          5063882.62          5295142.24                0.00                0.00
 285          7415359.10                0.00          5553986.11          1493003.70                0.00                0.00
 286          7725347.24                0.00          4145126.61           604574.49                0.00                0.00
 287          6698116.16                0.00          3024623.67           775775.75                0.00                0.00
 288          5068089.06                0.00          2998465.33          1463648.49                0.00                0.00
 289          2897801.58                0.00          2754574.83          4052569.80                0.00                0.00
 290           742996.94                0.00           717353.41          1740801.93                0.00                0.00
 291                0.00                0.00                0.00          1318599.94                0.00                0.00
 292                0.00                0.00                0.00          2422493.13                0.00                0.00
 293                0.00                0.00                0.00          3276137.08                0.00                0.00
 294          3424041.83                0.00          3305201.17          4632672.77                0.00                0.00
 295          4657228.21                0.00          4067779.79          4451838.24                0.00                0.00
 296          6352668.45                0.00          5208696.67          6118269.31                0.00                0.00
 297          7782842.45                0.00          5562357.99          1510052.49                0.00                0.00
 298          7349435.72                0.00          4956210.44          1658656.32                0.00                0.00
 299          6324719.51                0.00          3302106.40           835567.83                0.00                0.00
 300          4531720.37                0.00          2335523.74           164401.84                0.00                0.00
 301          2654048.42                0.00          1894588.12          1157788.88                0.00                0.00
 302           636208.57                0.00           525901.02          1792105.89                0.00                0.00
 303                0.00                0.00                0.00           977458.09                0.00                0.00
 304                0.00                0.00                0.00          1201678.94                0.00                0.00
 305                0.00                0.00                0.00          2160335.96                0.00                0.00
 306          3013122.53                0.00          2909119.69          4176519.52                0.00                0.00
 307          5424220.44                0.00          5012113.07          7252767.49                0.00                0.00
 308          6538930.90                0.00          5349551.81          6316402.52                0.00                0.00
 309          7566948.30                0.00          5371446.16          2279933.05                0.00                0.00
 310          7980173.14                0.00          5780577.95                0.00                0.00                0.00
 311          6995379.86                0.00          4467035.14                0.00                0.00                0.00
 312          4565778.75                0.00          2588246.54                0.00                0.00                0.00
 313          2052444.25                0.00          1898303.46          2070224.94                0.00                0.00
 314           778132.90                0.00           751287.61          1993251.32                0.00                0.00
 315                0.00                0.00                0.00           760559.23                0.00                0.00
 316                0.00                0.00                0.00           876994.26                0.00                0.00
 317                0.00                0.00                0.00          2139812.24                0.00                0.00
 318          2840013.67                0.00          2742070.51          3977622.79                0.00                0.00
 319          4478549.02                0.00          4324064.43          6202119.22                0.00                0.00
 320          7009102.27                0.00          6003097.32          7344195.51                0.00                0.00
 321          7542857.68                0.00          5347931.21          2926811.65                0.00                0.00
 322          8285797.52                0.00          5966299.11                0.00                0.00                0.00
 323          6331977.93                0.00          4851938.95          1785741.30                0.00                0.00
 324          4091200.11                0.00          3067187.44           414508.72                0.00                0.00
 325          2709083.70                0.00          2307936.80           888312.08                0.00                0.00
 326           677624.96                0.00           643323.66          1349153.03                0.00                0.00
 327                0.00                0.00                0.00           923412.12                0.00                0.00
 328                0.00                0.00                0.00          1305720.49                0.00                0.00
 329                0.00                0.00                0.00          2604279.03                0.00                0.00
 330          3199514.50                0.00          3089141.69          4484329.64                0.00                0.00
 331          4450268.86                0.00          4285314.92          6133608.34                0.00                0.00
 332          6465873.01                0.00          5831170.00          8473250.80                0.00                0.00
 333          7451748.64                0.00          5580473.16          4777675.78                0.00                0.00
 334          7859195.18                0.00          5322903.01           731122.77                0.00                0.00
 335          6551313.68                0.00          3352948.51                0.00                0.00                0.00
 336          4722285.04                0.00          2516410.08                0.00                0.00                0.00
 337          2345290.57                0.00          1790507.41          1451319.88                0.00                0.00
 338           647299.79                0.00           314400.45           371369.33                0.00                0.00
 339                0.00                0.00                0.00           936814.22                0.00                0.00
 340                0.00                0.00                0.00          1479542.39                0.00                0.00
 341                0.00                0.00                0.00          1885296.16                0.00                0.00
 342          3169520.39                0.00          3060057.48          4384935.30                0.00                0.00
 343          4618235.87                0.00          4285691.58          6329174.11                0.00                0.00
 344          6373661.33                0.00          5425412.25          7295661.80                0.00                0.00
 345          7957502.10                0.00          5491718.46          2284115.97                0.00                0.00
 346          7775361.85                0.00          5732436.37                0.00                0.00                0.00
 347          6641333.34                0.00          5173847.88          3506888.37                0.00                0.00
 348          4466482.50                0.00          3138284.30          2309934.09                0.00                0.00
 349          2868123.87                0.00          2368433.12          2033786.14                0.00                0.00
 350           725839.46                0.00           478828.63           148392.03                0.00                0.00
 351                0.00                0.00                0.00          1019069.04                0.00                0.00
 352                0.00                0.00                0.00          1247200.44                0.00                0.00
 353                0.00                0.00                0.00          3031453.74                0.00                0.00
 354          3405188.39                0.00          3274792.17          4248681.56                0.00                0.00
 355          5436158.38                0.00          4501728.24          3659764.01                0.00                0.00
 356          5677801.33                0.00          4507199.15          3097212.50                0.00                0.00
 357          7318237.16                0.00          5736671.20          3424004.32                0.00                0.00
 358          8205305.86                0.00          6186055.26          1461722.34                0.00                0.00
 359          6595963.17                0.00          3575361.64           279739.97                0.00                0.00
 360          4206939.74                0.00          2288273.02                0.00                0.00                0.00
 361          2319425.39                0.00          1625561.92                0.00                0.00                0.00
 362           559465.84                0.00           413045.04           931552.64                0.00                0.00
 363                0.00                0.00                0.00           805776.25                0.00                0.00
 364                0.00                0.00                0.00          1209082.19                0.00                0.00
 365                0.00                0.00                0.00          2343487.42                0.00                0.00
 366          3964364.29                0.00          3826583.06          5366836.72                0.00                0.00
 367          5748184.52                0.00          4807469.68          5481578.60                0.00                0.00
 368          7012465.97                0.00          5004246.98          1950485.64                0.00                0.00
 369          7669689.57                0.00          5841432.14          1880833.14                0.00                0.00
 370          8049368.26                0.00          5064303.11                0.00                0.00                0.00
 371          6274894.77                0.00          3458165.60          1755478.68                0.00                0.00
 372          4046946.49                0.00          2937736.71          4081468.40                0.00                0.00
 373          2698564.13                0.00          2254536.32          1923927.96                0.00                0.00
 374           511613.81                0.00           494011.14          1592413.30                0.00                0.00
 375                0.00                0.00                0.00           788058.56                0.00                0.00
 376                0.00                0.00                0.00          1662527.98                0.00                0.00
 377                0.00                0.00                0.00          2818186.69                0.00                0.00
 378          3865812.21                0.00          3731476.15          5194173.66                0.00                0.00
 379          4639660.24                0.00          4163599.44          5762447.97                0.00                0.00
 380          6295219.90                0.00          4995421.28          4931691.07                0.00                0.00
 381          7145180.74                0.00          5578803.31          4483948.25                0.00                0.00
 382          7996677.47                0.00          5744691.57          1011492.40                0.00                0.00
 383          7110621.74                0.00          2599712.14           517194.94                0.00                0.00
 384          4614405.66                0.00          1682779.93           441717.26                0.00                0.00
 385          2861393.92                0.00          1241562.10           449234.15                0.00                0.00
 386           593454.88                0.00           573036.35          1684002.24                0.00                0.00
 387                0.00                0.00                0.00           578272.57                0.00                0.00
 388                0.00                0.00                0.00          1516865.97                0.00                0.00
 389                0.00                0.00                0.00          2528014.70                0.00                0.00
 390          2375104.98                0.00          2293204.81          3333698.28                0.00                0.00
 391          4999589.55                0.00          4558601.58          6574258.23                0.00                0.00
 392          6758130.30                0.00          5471389.04          6114667.69                0.00                0.00
 393          7138340.14                0.00          5229154.22          3272100.99                0.00                0.00
 394          8504751.29                0.00          6214845.05                0.00                0.00                0.00
 395          6302831.22                0.00          4650457.83          1272449.51                0.00                0.00
 396          4383967.08                0.00          3166301.83          1551881.47                0.00                0.00
 397          2534941.68                0.00          2091211.66          1809842.54                0.00                0.00
 398           587405.65                0.00           539304.82          1599145.12                0.00                0.00
 399                0.00                0.00                0.00           688575.57                0.00                0.00
 400                0.00                0.00                0.00          1200583.12                0.00                0.00
 401                0.00                0.00                0.00          2154629.74                0.00                0.00
 402          2927853.56                0.00          2826793.81          4048746.40                0.00                0.00
 403          4815768.51                0.00          4459631.76          6459733.55                0.00                0.00
 404          7344447.89                0.00          5742569.19          6376726.64                0.00                0.00
 405          7612302.29                0.00          5512880.67           707779.69                0.00                0.00
 406          8268344.09                0.00          6093404.34                0.00                0.00                0.00
 407          6871090.84                0.00          4631083.96           825102.98                0.00                0.00
 408          4699097.45                0.00          3098416.51           345794.82                0.00                0.00
 409          2519760.99                0.00          2325189.66           866704.03                0.00                0.00
 410           628162.35                0.00           606494.69          1295255.46                0.00                0.00
 411                0.00                0.00                0.00           775549.00                0.00                0.00
 412                0.00                0.00                0.00          1416809.84                0.00                0.00
 413                0.00                0.00                0.00          1728055.35                0.00                0.00
 414          3119815.86                0.00          3012110.25          4302051.16                0.00                0.00
 415          5163700.18                0.00          4849634.24          6906720.66                0.00                0.00
 416          7092563.06                0.00          5501869.85          4880532.54                0.00                0.00
 417          7798541.09                0.00          5461592.82           227874.50                0.00                0.00
 418          7929803.28                0.00          5832181.42           451034.59                0.00                0.00
 419          6680906.54                0.00          5078228.98          1475223.16                0.00                0.00
 420          4470044.63                0.00          3470765.60          1397082.83                0.00                0.00
