               Stress_Period  Alfalfa_Irrigated             Grain_Irrigated               Pasture_Irrigated             Native_Vegetation             Urban_Barren                  Water                         
 114          2745381.92                0.00          2681873.89          1888763.19                0.00                0.00
 115          6642053.90                0.00          6473043.12          4547801.34                0.00                0.00
 116          8685859.60                0.00          7412913.26          4072479.06                0.00                0.00
 117          4831812.88                0.00          3541173.15          1183759.38                0.00                0.00
 118         10222791.14                0.00          7876688.46          1467307.36                0.00                0.00
 119         10322439.26                0.00          7263034.99           127094.53                0.00                0.00
 120          7190191.09                0.00          4384952.06           320892.35                0.00                0.00
 121          4269125.62                0.00          3820433.85          2196305.15                0.00                0.00
 122           826566.60                0.00           807419.03          1217511.12                0.00                0.00
 123                0.00                0.00                0.00           942030.64                0.00                0.00
 124                0.00                0.00                0.00          1266736.07                0.00                0.00
 125                0.00                0.00                0.00          1471667.63                0.00                0.00
 126          4575636.53                0.00          4469150.48          3097556.74                0.00                0.00
 127          5756446.83                0.00          5224747.88          3652444.85                0.00                0.00
 128         10060997.78                0.00          7868079.98          1492457.22                0.00                0.00
 129         10393248.82                0.00          7906334.78           179118.91                0.00                0.00
 130         12033862.36                0.00          6248140.99           816918.66                0.00                0.00
 131         11124547.86                0.00          4419858.28                0.00                0.00                0.00
 132          7120699.55                0.00          3663011.51           851473.27                0.00                0.00
 133          3231037.40                0.00          2463274.68           398455.96                0.00                0.00
 134           650404.10                0.00           523915.93          1147065.17                0.00                0.00
 135                0.00                0.00                0.00          1003075.52                0.00                0.00
 136                0.00                0.00                0.00          1298561.80                0.00                0.00
 137                0.00                0.00                0.00          1832329.13                0.00                0.00
 138          5490763.84                0.00          5283266.99          3641457.76                0.00                0.00
 139          6199225.06                0.00          5264626.13          2757821.27                0.00                0.00
 140          8188553.04                0.00          6498577.81          2964870.59                0.00                0.00
 141          9543595.03                0.00          7029674.33           304318.75                0.00                0.00
 142         11163884.16                0.00          8521021.40           327423.65                0.00                0.00
 143         10724458.04                0.00          6221738.60                0.00                0.00                0.00
 144          7902875.56                0.00          3814624.26           246190.65                0.00                0.00
 145          3848625.56                0.00          2410545.20                0.00                0.00                0.00
 146           837381.51                0.00           720423.89          1205334.53                0.00                0.00
 147                0.00                0.00                0.00           995177.52                0.00                0.00
 148                0.00                0.00                0.00          1309927.31                0.00                0.00
 149                0.00                0.00                0.00          4311730.24                0.00                0.00
 150          5490763.84                0.00          5363791.77          3826817.13                0.00                0.00
 151          4870839.76                0.00          4758336.48          3387337.21                0.00                0.00
 152          9151273.06                0.00          8295395.56          5034648.54                0.00                0.00
 153         12055191.64                0.00          8863185.22           934637.77                0.00                0.00
 154         13195772.42                0.00         10339449.27          2336997.81                0.00                0.00
 155         10339131.23                0.00          8820374.50          4558024.24                0.00                0.00
 156          7596823.92                0.00          5433315.03           152240.18                0.00                0.00
 157          4827873.67                0.00          3192088.75                0.00                0.00                0.00
 158          1021521.03                0.00           974182.13          1520743.79                0.00                0.00
 159                0.00                0.00                0.00           991594.62                0.00                0.00
 160                0.00                0.00                0.00          1643775.60                0.00                0.00
 161                0.00                0.00                0.00          2590568.57                0.00                0.00
 162          4118073.78                0.00          4022176.16          2767197.07                0.00                0.00
 163          7084856.56                0.00          6352850.61          4213403.19                0.00                0.00
 164          8658009.60                0.00          6874866.90          2922115.46                0.00                0.00
 165         10807498.87                0.00          7964626.80           464103.12                0.00                0.00
 166         12855363.24                0.00          9759008.13           288527.76                0.00                0.00
 167         10755739.31                0.00          6468144.34           380099.81                0.00                0.00
 168          7359005.91                0.00          3748023.07                0.00                0.00                0.00
 169          4140698.24                0.00          3820520.48          1706969.91                0.00                0.00
 170          1033208.66                0.00          1009330.45          1532513.32                0.00                0.00
 171                0.00                0.00                0.00          1577756.94                0.00                0.00
 172                0.00                0.00                0.00          1278669.14                0.00                0.00
 173                0.00                0.00                0.00          1880177.87                0.00                0.00
 174          5033201.08                0.00          4915777.59          3385361.15                0.00                0.00
 175          5756446.83                0.00          5193962.32          3667204.70                0.00                0.00
 176          7775172.53                0.00          7080367.17          4868153.04                0.00                0.00
 177          8667642.50                0.00          6342617.09          2271380.37                0.00                0.00
 178         11849676.39                0.00          8894348.33           372175.10                0.00                0.00
 179         11569897.96                0.00          7755456.36           286084.61                0.00                0.00
 180          6781099.76                0.00          3720184.57                0.00                0.00                0.00
 181          3892467.47                0.00          2599488.15           465419.95                0.00                0.00
 182           823497.72                0.00           797785.86          1246390.32                0.00                0.00
 183                0.00                0.00                0.00           977831.25                0.00                0.00
 184                0.00                0.00                0.00          1020029.81                0.00                0.00
 185                0.00                0.00                0.00          1713427.43                0.00                0.00
 186          2745381.92                0.00          2681991.04          1936878.82                0.00                0.00
 187          5313642.42                0.00          5190809.46          3668286.12                0.00                0.00
 188          8690441.67                0.00          7562227.58          4388755.81                0.00                0.00
 189         10720535.43                0.00          7812715.89          1151638.88                0.00                0.00
 190         12570538.39                0.00          9395979.68                0.00                0.00                0.00
 191          9986836.31                0.00          6783067.71           987271.07                0.00                0.00
 192          6977938.08                0.00          4329045.70                0.00                0.00                0.00
 193          3308206.80                0.00          2684676.25           168433.52                0.00                0.00
 194           802004.68                0.00           779362.92          1245271.21                0.00                0.00
 195                0.00                0.00                0.00           961991.30                0.00                0.00
 196                0.00                0.00                0.00           924736.46                0.00                0.00
 197                0.00                0.00                0.00          1479918.45                0.00                0.00
 198          4575636.53                0.00          4441882.99          3024852.43                0.00                0.00
 199          6199218.94                0.00          5225573.12          2510352.04                0.00                0.00
 200          9446849.71                0.00          7091953.11          1723621.47                0.00                0.00
 201          9696810.53                0.00          7304734.75            98133.82                0.00                0.00
 202         11178493.95                0.00          7975724.72           476809.53                0.00                0.00
 203          9907094.45                0.00          5020060.07            92283.75                0.00                0.00
 204          6203824.62                0.00          3059120.16           100617.86                0.00                0.00
 205          3573422.81                0.00          3437890.49          2448350.29                0.00                0.00
 206          1033208.66                0.00          1009303.40          1495076.78                0.00                0.00
 207                0.00                0.00                0.00           963735.94                0.00                0.00
 208                0.00                0.00                0.00           992828.34                0.00                0.00
 209                0.00                0.00                0.00          1887985.07                0.00                0.00
 210          3660509.22                0.00          3575412.48          2493401.81                0.00                0.00
 211          5756446.83                0.00          5137790.38          3235855.82                0.00                0.00
 212          8665230.53                0.00          7005448.43          2593285.30                0.00                0.00
 213         10028735.20                0.00          7349845.30           886091.95                0.00                0.00
 214         11136938.01                0.00          8450950.10                0.00                0.00                0.00
 215          9899499.73                0.00          6381849.36                0.00                0.00                0.00
 216          6959055.26                0.00          3843922.06                0.00                0.00                0.00
 217          3518340.83                0.00          2733958.89           465716.64                0.00                0.00
 218          1033208.66                0.00          1009367.90          1536364.42                0.00                0.00
 219                0.00                0.00                0.00           962175.68                0.00                0.00
 220                0.00                0.00                0.00          1251987.29                0.00                0.00
 221                0.00                0.00                0.00          1478031.14                0.00                0.00
 222          3660509.22                0.00          3575774.20          2493485.05                0.00                0.00
 223          6199249.49                0.00          5570773.40          3509181.31                0.00                0.00
 224          9137086.50                0.00          8023827.16          5020297.03                0.00                0.00
 225          9608883.75                0.00          7932468.71          4229788.35                0.00                0.00
 226         11549416.35                0.00          8706847.81            49026.98                0.00                0.00
 227          9930505.84                0.00          5251284.23           376485.09                0.00                0.00
 228          7582071.60                0.00          3596589.13            73622.80                0.00                0.00
 229          4242976.34                0.00          3871812.14          1876431.64                0.00                0.00
 230           986142.39                0.00           923776.56          1563346.35                0.00                0.00
 231                0.00                0.00                0.00           965678.63                0.00                0.00
 232                0.00                0.00                0.00           999743.80                0.00                0.00
 233                0.00                0.00                0.00          1767950.85                0.00                0.00
 234          4118073.78                0.00          4022801.87          2853167.07                0.00                0.00
 235          5313642.42                0.00          5188674.20          3676987.66                0.00                0.00
 236          7321018.45                0.00          6644850.00          4807166.14                0.00                0.00
 237          9660222.38                0.00          7388796.46          2655732.99                0.00                0.00
 238         11604350.69                0.00          8904117.29           594460.30                0.00                0.00
 239          9899499.73                0.00          7497742.50                0.00                0.00                0.00
 240          7294205.81                0.00          5431294.14          1440904.31                0.00                0.00
 241          3942991.44                0.00          3497976.46          1019433.84                0.00                0.00
 242           826566.60                0.00           807452.48          1232122.41                0.00                0.00
 243                0.00                0.00                0.00          1000220.25                0.00                0.00
 244                0.00                0.00                0.00          1242868.55                0.00                0.00
 245                0.00                0.00                0.00          1422047.28                0.00                0.00
 246          3202946.47                0.00          3129077.39          2318804.74                0.00                0.00
 247          4870839.76                0.00          4730054.87          3281208.38                0.00                0.00
 248          6863455.70                0.00          6102331.51          3741714.47                0.00                0.00
 249          9265990.63                0.00          7610190.97          4170694.82                0.00                0.00
 250          9115130.70                0.00          6853809.09          1615540.71                0.00                0.00
 251          8783123.66                0.00          6667233.77           330699.11                0.00                0.00
 252          8339464.11                0.00          6365985.74            99856.30                0.00                0.00
 253          3400669.67                0.00          3137401.96          2092512.74                0.00                0.00
 254           940614.19                0.00           834050.37           912704.37                0.00                0.00
 255                0.00                0.00                0.00          1020725.80                0.00                0.00
 256                0.00                0.00                0.00          1165092.05                0.00                0.00
 257                0.00                0.00                0.00          2001855.59                0.00                0.00
 258          3443633.31                0.00          3364079.47          2443597.32                0.00                0.00
 259          5643118.98                0.00          5512660.26          3815672.78                0.00                0.00
 260          8841004.75                0.00          7604362.58          3532388.26                0.00                0.00
 261          8744658.97                0.00          6580430.15          1546166.59                0.00                0.00
 262          9505227.18                0.00          7252899.16           171806.70                0.00                0.00
 263          9028005.80                0.00          6092856.24                0.00                0.00                0.00
 264          6718685.06                0.00          3687783.88                0.00                0.00                0.00
 265          3390485.82                0.00          2899387.35           628622.10                0.00                0.00
 266           999362.30                0.00           933297.30          1216216.86                0.00                0.00
 267                0.00                0.00                0.00          1566599.66                0.00                0.00
 268                0.00                0.00                0.00          1377831.98                0.00                0.00
 269                0.00                0.00                0.00          1796854.36                0.00                0.00
 270          4486137.22                0.00          4381928.72          3025753.89                0.00                0.00
 271          6343932.65                0.00          5849480.76          3899446.36                0.00                0.00
 272          8579909.00                0.00          7487396.98          4215776.48                0.00                0.00
 273          9939893.55                0.00          7184885.23           997594.56                0.00                0.00
 274         10661866.17                0.00          8421690.08          2014262.43                0.00                0.00
 275          8475203.07                0.00          5123568.93          1665655.94                0.00                0.00
 276          6005762.01                0.00          4030683.65          1111698.23                0.00                0.00
 277          4424969.74                0.00          3673728.66          2099608.41                0.00                0.00
 278          1251208.57                0.00           570277.37           766337.50                0.00                0.00
 279                0.00                0.00                0.00          1154031.81                0.00                0.00
 280                0.00                0.00                0.00          1452501.15                0.00                0.00
 281                0.00                0.00                0.00          1626001.29                0.00                0.00
 282          4405363.51                0.00          4303174.82          3012285.41                0.00                0.00
 283          6187615.17                0.00          5704664.50          3953555.72                0.00                0.00
 284          8632057.84                0.00          7004232.65          2880721.37                0.00                0.00
 285         10159020.09                0.00          7644783.71           811070.29                0.00                0.00
 286         10585893.53                0.00          5260125.99           419649.98                0.00                0.00
 287          9176507.43                0.00          4034081.31           527587.58                0.00                0.00
 288          6944696.64                0.00          3984998.02           983428.73                0.00                0.00
 289          3940431.85                0.00          3790522.12          2697955.09                0.00                0.00
 290          1007637.56                0.00           984331.83          1174154.29                0.00                0.00
 291                0.00                0.00                0.00           897166.70                0.00                0.00
 292                0.00                0.00                0.00          1618558.13                0.00                0.00
 293                0.00                0.00                0.00          2188196.96                0.00                0.00
 294          4643616.91                0.00          4535531.54          3077191.89                0.00                0.00
 295          6316039.57                0.00          5590471.61          2574196.18                0.00                0.00
 296          8624243.40                0.00          7196507.04          3693983.74                0.00                0.00
 297         10572307.19                0.00          7829101.49           916382.17                0.00                0.00
 298         10032969.66                0.00          6490232.66          1136909.65                0.00                0.00
 299          8664516.29                0.00          4345028.45           579988.12                0.00                0.00
 300          6212689.37                0.00          2980226.53           114115.34                0.00                0.00
 301          3662305.55                0.00          2650771.32           787016.69                0.00                0.00
 302           868514.69                0.00           718944.95          1201904.70                0.00                0.00
 303                0.00                0.00                0.00           672235.31                0.00                0.00
 304                0.00                0.00                0.00           819177.18                0.00                0.00
 305                0.00                0.00                0.00          1458206.78                0.00                0.00
 306          4086336.39                0.00          3991814.21          2807688.80                0.00                0.00
 307          7356219.05                0.00          6882944.91          4795146.16                0.00                0.00
 308          8874910.89                0.00          7378716.46          3713246.43                0.00                0.00
 309         10279043.35                0.00          7569750.08          1166091.49                0.00                0.00
 310         10889188.26                0.00          8154524.05                0.00                0.00                0.00
 311          9589047.59                0.00          5967676.35                0.00                0.00                0.00
 312          6271412.40                0.00          3484095.48                0.00                0.00                0.00
 313          2815157.71                0.00          2632214.23          1397370.40                0.00                0.00
 314          1055288.24                0.00          1030891.32          1345236.89                0.00                0.00
 315                0.00                0.00                0.00           515096.27                0.00                0.00
 316                0.00                0.00                0.00           593962.43                0.00                0.00
 317                0.00                0.00                0.00          1464740.43                0.00                0.00
 318          3851569.62                0.00          3762562.45          2687433.65                0.00                0.00
 319          6073718.42                0.00          5933325.40          4167560.25                0.00                0.00
 320          9507926.29                0.00          8249464.43          4429949.96                0.00                0.00
 321         10240470.14                0.00          7520970.32          1480983.12                0.00                0.00
 322         11294661.46                0.00          8429405.34                0.00                0.00                0.00
 323          8667661.39                0.00          6801629.37          1208257.73                0.00                0.00
 324          5606138.78                0.00          4264424.21           286359.28                0.00                0.00
 325          3737215.23                0.00          3220610.15           593254.83                0.00                0.00
 326           920620.29                0.00           847784.37           924799.93                0.00                0.00
 327                0.00                0.00                0.00           617410.71                0.00                0.00
 328                0.00                0.00                0.00           887401.78                0.00                0.00
 329                0.00                0.00                0.00          1740778.87                0.00                0.00
 330          4339117.44                0.00          4238811.77          3030822.96                0.00                0.00
 331          6035365.44                0.00          5883642.34          4111896.75                0.00                0.00
 332          8768887.39                0.00          8006835.34          5567001.64                0.00                0.00
 333         10205229.41                0.00          7856006.94          2661098.26                0.00                0.00
 334         10768375.86                0.00          7176036.76           497533.91                0.00                0.00
 335          8980335.59                0.00          4275105.93                0.00                0.00                0.00
 336          6493505.12                0.00          3278924.04                0.00                0.00                0.00
 337          3267441.90                0.00          2395071.03           985994.33                0.00                0.00
 338           922412.12                0.00           403873.00           256910.79                0.00                0.00
 339                0.00                0.00                0.00           634121.99                0.00                0.00
 340                0.00                0.00                0.00           989005.79                0.00                0.00
 341                0.00                0.00                0.00          1280884.99                0.00                0.00
 342          4298440.03                0.00          4198949.89          2945054.64                0.00                0.00
 343          6263158.93                0.00          5885471.38          4231171.05                0.00                0.00
 344          8647678.18                0.00          7457988.41          4568300.34                0.00                0.00
 345         10815795.46                0.00          7758974.48           921023.98                0.00                0.00
 346         10658222.47                0.00          8088678.55                0.00                0.00                0.00
 347          9080036.05                0.00          6914670.90          2344729.94                0.00                0.00
 348          6106808.63                0.00          4342345.43          1565938.62                0.00                0.00
 349          3924460.14                0.00          3311346.47          1357458.44                0.00                0.00
 350          1008824.29                0.00           674652.17            99727.69                0.00                0.00
 351                0.00                0.00                0.00           687372.86                0.00                0.00
 352                0.00                0.00                0.00           849515.41                0.00                0.00
 353                0.00                0.00                0.00          2005025.35                0.00                0.00
 354          4618048.25                0.00          4497388.06          2730242.50                0.00                0.00
 355          7378561.01                0.00          6201968.79          1768572.05                0.00                0.00
 356          7762468.87                0.00          6312761.49          2054167.48                0.00                0.00
 357         10009859.90                0.00          8046396.18          2303080.45                0.00                0.00
 358         11238086.47                0.00          8481801.58           996294.04                0.00                0.00
 359          9039795.09                0.00          4371733.74           194174.37                0.00                0.00
 360          5823309.49                0.00          2942262.10                0.00                0.00                0.00
 361          3378948.59                0.00          2272439.62                0.00                0.00                0.00
 362           800685.22                0.00           570970.87           633092.83                0.00                0.00
 363                0.00                0.00                0.00           545713.98                0.00                0.00
 364                0.00                0.00                0.00           819378.11                0.00                0.00
 365                0.00                0.00                0.00          1574980.07                0.00                0.00
 366          5376391.39                0.00          5251056.00          3565867.42                0.00                0.00
 367          7796631.11                0.00          6614193.70          3168276.06                0.00                0.00
 368          9547011.63                0.00          7032161.91           854078.27                0.00                0.00
 369         10501434.43                0.00          8215470.33          1295439.56                0.00                0.00
 370         11033821.88                0.00          6731497.86                0.00                0.00                0.00
 371          8589534.52                0.00          4486459.11          1172101.45                0.00                0.00
 372          5517202.02                0.00          3959392.11          2730515.85                0.00                0.00
 373          3689963.71                0.00          3106515.29          1300639.02                0.00                0.00
 374           693840.39                0.00           677847.50          1073262.06                0.00                0.00
 375                0.00                0.00                0.00           530916.16                0.00                0.00
 376                0.00                0.00                0.00          1107365.12                0.00                0.00
 377                0.00                0.00                0.00          1866506.74                0.00                0.00
 378          5242737.05                0.00          5120538.73          3437997.69                0.00                0.00
 379          6292214.23                0.00          5720945.10          3710210.04                0.00                0.00
 380          8546801.82                0.00          6908857.37          2665413.61                0.00                0.00
 381          9740020.68                0.00          7808899.15          2899271.40                0.00                0.00
 382         10954988.75                0.00          8106778.37           687487.34                0.00                0.00
 383          9743792.02                0.00          3719514.70           358997.69                0.00                0.00
 384          6329874.75                0.00          2415323.49           301166.95                0.00                0.00
 385          4112205.23                0.00          1778643.61           309157.12                0.00                0.00
 386           804831.61                0.00           786280.37          1135847.05                0.00                0.00
 387                0.00                0.00                0.00           395878.61                0.00                0.00
 388                0.00                0.00                0.00          1028275.93                0.00                0.00
 389                0.00                0.00                0.00          1703835.34                0.00                0.00
 390          3221069.77                0.00          3146642.77          2254712.41                0.00                0.00
 391          6780343.15                0.00          6262100.01          4322034.04                0.00                0.00
 392          9173777.19                0.00          7556840.22          3507574.13                0.00                0.00
 393          9693534.79                0.00          7346838.56          1948366.07                0.00                0.00
 394         11633017.35                0.00          8770803.94                0.00                0.00                0.00
 395          8631381.43                0.00          6139666.03           863306.07                0.00                0.00
 396          5996363.82                0.00          4327505.24          1040891.90                0.00                0.00
 397          3485825.30                0.00          2935715.45          1220476.05                0.00                0.00
 398           799642.99                0.00           744201.84          1077499.86                0.00                0.00
 399                0.00                0.00                0.00           470559.30                0.00                0.00
 400                0.00                0.00                0.00           817497.39                0.00                0.00
 401                0.00                0.00                0.00          1451721.93                0.00                0.00
 402          3970696.32                0.00          3878848.94          2718652.50                0.00                0.00
 403          6531048.73                0.00          6124736.34          4271996.97                0.00                0.00
 404          9971776.75                0.00          7950180.63          3548474.40                0.00                0.00
 405         10405319.00                0.00          7788825.49           239707.24                0.00                0.00
 406         11333987.09                0.00          8592071.34                0.00                0.00                0.00
 407          9413377.10                0.00          6246239.78           565212.39                0.00                0.00
 408          6456553.74                0.00          4284963.03           234988.72                0.00                0.00
 409          3503136.55                0.00          3100877.79           592779.46                0.00                0.00
 410           851901.19                0.00           832210.02           876936.74                0.00                0.00
 411                0.00                0.00                0.00           527750.15                0.00                0.00
 412                0.00                0.00                0.00           942235.14                0.00                0.00
 413                0.00                0.00                0.00          1171724.55                0.00                0.00
 414          4231031.75                0.00          4133142.51          2884750.75                0.00                0.00
 415          7002906.69                0.00          6659857.03          4562151.15                0.00                0.00
 416          9629389.10                0.00          7614564.33          2423707.07                0.00                0.00
 417         10595140.02                0.00          7716363.90            79494.94                0.00                0.00
 418         10837417.71                0.00          8230625.92           313074.17                0.00                0.00
 419          9147968.77                0.00          7035960.74           984346.84                0.00                0.00
 420          6120731.90                0.00          4444745.91           934599.08                0.00                0.00
